Est Number,Premise Name,Premise Address 1,Premise Zip Code,TYPE,Status,Inspection Date,Inspection Type,Score,Violation List
110439,CLARK'S PUMP & SHOP,3334 CLAYS MILL ROAD,40503,607,ACTIVE,11-Jan-2023,1,98,  46  50
110439,CLARK'S PUMP & SHOP,3334 CLAYS MILL ROAD,40503,607,ACTIVE,11-Jan-2023,1,100,
110439,CLARK'S PUMP & SHOP,3334 CLAYS MILL ROAD,40503,607,ACTIVE,15-May-2023,1,99,  55
58315,CLARK'S PUMP N SHOP #44,313 NW NEW CIRCLE RD,40505,610,ACTIVE,10-Feb-2023,1,94,   6  29  49  56
58315,CLARK'S PUMP N SHOP #44,313 NW NEW CIRCLE RD,40505,607,ACTIVE,10-Feb-2023,1,94,   6  29  49  56
58315,CLARK'S PUMP N SHOP #44,313 NW NEW CIRCLE RD,40505,610,ACTIVE,10-Feb-2023,2,98,  49  56
58315,CLARK'S PUMP N SHOP #44,313 NW NEW CIRCLE RD,40505,607,ACTIVE,10-Feb-2023,2,98,  49  56
58315,CLARK'S PUMP N SHOP NEW CIRCLE,313 NW NEW CIRCLE RD,40505,607,ACTIVE,23-Aug-2023,1,98,  50  57
58315,CLARK'S PUMP N SHOP NEW CIRCLE,313 NW NEW CIRCLE RD,40505,607,ACTIVE,23-Aug-2023,1,100,
58315,CLARK'S PUMP N SHOP NEW CIRCLE,313 NW NEW CIRCLE RD,40505,610,ACTIVE,23-Aug-2023,1,98,  50  57
58315,CLARK'S PUMP N SHOP NEW CIRCLE,313 NW NEW CIRCLE RD,40505,610,ACTIVE,23-Aug-2023,1,100,
110439,CLARK'S PUMP N SHOP CLAYS MILL RD,3334 CLAYS MILL RD,40503,607,ACTIVE,15-Nov-2023,1,100,
110439,CLARK'S PUMP N SHOP CLAYS MILL RD,3334 CLAYS MILL RD,40503,607,ACTIVE,15-Nov-2023,1,99,  50
106582,CLARK'S PUMP N SHOP DETROIT AVE,922 DETROIT AVE,40505,607,ACTIVE,11-Sep-2023,1,96,  22  37
106582,CLARK'S PUMP N SHOP DETROIT AVE,922 DETROIT AVE,40505,607,ACTIVE,25-Sep-2023,2,97,  15  40
106582,CLARK'S PUMP N SHOP DETROIT AVE,922 DETROIT AVE,40505,607,ACTIVE,25-Sep-2023,2,100,
106582,CLARK'S PUMP N SHOP DETROIT AVE,922 DETROIT AVE,40505,607,ACTIVE,11-Sep-2023,1,89,   1  22  37  40  47  54  56
106582,CLARK'S PUMP-A-SHOP,922 DETROIT AVE,40505,607,ACTIVE,13-Mar-2023,1,96,  40  44  45  46
106582,CLARK'S PUMP-A-SHOP,922 DETROIT AVE,40505,607,ACTIVE,13-Mar-2023,1,100,
103601,CLARK'S PUMP N SHOP VERSAILLES RD,1419 VERSAILLES RD,40504,607,ACTIVE,11-Dec-2023,12,,
103601,CLARK'S PUMP N SHOP VERSAILLES RD,1419 VERSAILLES RD,40504,607,ACTIVE,11-Dec-2023,1,95,  13  25  50
103601,CLARK'S PUMP N SHOP VERSAILLES RD,1419 VERSAILLES RD,40504,607,ACTIVE,11-Dec-2023,2,99,  50
103601,CLARK'S PUMP N SHOP VERSAILLES RD,1419 VERSAILLES RD,40504,607,ACTIVE,11-Dec-2023,1,96,   3  40  50
103601,CLARK'S PUMP N SHOP VERSAILLES RD,1419 VERSAILLES RD,40504,607,ACTIVE,11-Dec-2023,2,98,  40  50
103601,CLARK'S PUMP-N-SHOP,1419 VERSAILLES RD,40504,607,ACTIVE,04-Jan-2023,1,90,   6   8  15  50  56  57
103601,CLARK'S PUMP-N-SHOP,1419 VERSAILLES RD,40504,607,ACTIVE,04-Jan-2023,2,95,  15  50  56  57
103601,CLARK'S PUMP-N-SHOP,1419 VERSAILLES RD,40504,607,ACTIVE,04-Jan-2023,1,97,  48  56
120558,CLARK'S PUMP-N-SHOP #79,2670 SANDERSVILLE ROAD,40511,607,ACTIVE,06-Dec-2023,1,99,  50
120558,CLARK'S PUMP-N-SHOP #79,2670 SANDERSVILLE ROAD,40511,607,ACTIVE,06-Dec-2023,1,100,
49627,CLARKS PUMP & SHOP #36/CHEVRON,1971 N BROADWAY,40505,607,ACTIVE,23-Jan-2023,1,90,   1   2   6  10  15  49  56
49627,CLARKS PUMP & SHOP #36/CHEVRON,1971 N BROADWAY,40505,607,ACTIVE,23-Jan-2023,1,86,   1   2   6  10  15  22  24  49
49627,CLARKS PUMP & SHOP #36/CHEVRON,1971 N BROADWAY,40505,607,ACTIVE,08-Feb-2023,2,99,   2
49627,CLARKS PUMP & SHOP #36/CHEVRON,1971 N BROADWAY,40505,607,ACTIVE,08-Feb-2023,2,99,  56
49627,CLARKS PUMP & SHOP #36/CHEVRON,1971 N BROADWAY,40505,607,ACTIVE,23-Jan-2024,1,99,  50
49627,CLARKS PUMP & SHOP #36/CHEVRON,1971 N BROADWAY,40505,607,ACTIVE,25-Jul-2023,1,98,  50  57
49627,CLARKS PUMP & SHOP #36/CHEVRON,1971 N BROADWAY,40505,607,ACTIVE,25-Jul-2023,1,99,  57
30909,CLAYS MILL ELEMENTARY SCHOOL,2319 CLAYS MILL RD,40503,605,ACTIVE,02-Feb-2023,2,100,
30909,CLAYS MILL ELEMENTARY SCHOOL,2319 CLAYS MILL RD,40503,605,ACTIVE,02-Feb-2023,1,98,  13
30909,CLAYS MILL ELEMENTARY SCHOOL,2319 CLAYS MILL RD,40503,605,ACTIVE,09-Oct-2023,1,100,
119934,CLOUD CANDY,645 ESTRELLA DR,40511,603,ACTIVE,30-Sep-2023,1,99,  56
117177,CLUB DEMONSTRATION SERVICES,1500 FITZGERALD CT,40509,605,ACTIVE,20-Dec-2023,1,100,
117177,CLUB DEMONSTRATION SERVICES,1500 FITZGERALD CT,40509,605,ACTIVE,07-Jul-2023,1,100,
63726,CLUBHOUSE,385 S LIMESTONE,40507,605,ACTIVE,16-Mar-2023,1,92,  15  26  48  50  54
63726,CLUBHOUSE,385 S LIMESTONE,40507,605,ACTIVE,30-Mar-2023,2,97,  48  50
63726,CLUBHOUSE,385 S LIMESTONE,40507,605,ACTIVE,19-Oct-2023,1,99,  38
119181,"COACH SHALAHS'S KITCHEN, LLC",962 DELAWARE AVE,40505,605,ACTIVE,18-Jul-2023,1,100,
119181,"COACH SHALAHS'S KITCHEN, LLC",962 DELAWARE AVE,40505,605,ACTIVE,09-Jan-2024,12,,
107323,JACKED - NUTRITION LLC,962 DELAWARE AVE,40505,605,ACTIVE,30-Mar-2023,1,92,   1  13  24  48
107323,JACKED - NUTRITION LLC,962 DELAWARE AVE,40505,605,ACTIVE,24-Apr-2023,2,100,
107323,JACKED-NUTRITION LLC,962 DELAWARE AVE,40505,605,ACTIVE,13-Oct-2023,1,98,  34  41
111416,MIDDLEGROUND MANAGEMENT LP,962 DELAWARE AVE,40505,605,ACTIVE,18-Jan-2024,2,100,
111416,MIDDLEGROUND MANAGEMENT LP,962 DELAWARE AVE,40505,605,ACTIVE,05-Feb-2024,12,,
111416,MIDDLEGROUND MANAGEMENT LP,962 DELAWARE AVE,40505,605,ACTIVE,18-Jan-2024,1,96,   1   6
111416,MIDDLEGROUND MANAGEMENT LP,962 DELAWARE AVE,40505,605,ACTIVE,18-Jul-2023,1,98,  48
97766,PASTA GARAGE ITALIAN CAFE,962 DELAWARE AVE,40505,607,ACTIVE,24-May-2023,1,99,  51
97766,PASTA GARAGE ITALIAN CAFE,962 DELAWARE AVE,40505,607,ACTIVE,24-May-2023,1,89,   4  13  21  41  49  50  51
97766,PASTA GARAGE ITALIAN CAFE,962 DELAWARE AVE,40505,605,ACTIVE,24-May-2023,1,89,   4  13  21  41  49  50  51
97766,PASTA GARAGE ITALIAN CAFE,962 DELAWARE AVE,40505,605,ACTIVE,24-May-2023,1,99,  51
97766,PASTA GARAGE ITALIAN CAFE,962 DELAWARE AVE,40505,607,ACTIVE,07-Dec-2023,1,100,
97766,PASTA GARAGE ITALIAN CAFE,962 DELAWARE AVE,40505,605,ACTIVE,07-Dec-2023,1,100,
97766,PASTA GARAGE ITALIAN CAFE,962 DELAWARE AVE,40505,605,ACTIVE,07-Dec-2023,1,93,  10  17  24  34  41  50
97766,PASTA GARAGE ITALIAN CAFE,962 DELAWARE AVE,40505,607,ACTIVE,07-Dec-2023,1,93,  10  17  24  34  41  50
97766,PASTA GARAGE ITALIAN CAFE,962 DELAWARE AVE,40505,607,ACTIVE,07-Dec-2023,2,96,  10  17  41  50
97766,PASTA GARAGE ITALIAN CAFE,962 DELAWARE AVE,40505,605,ACTIVE,07-Dec-2023,2,96,  10  17  41  50
82113,COCINA EL SABOR JAROCHO,1416 VILLAGE DR.,40504,605,ACTIVE,08-Mar-2023,1,90,  10  25  40  41  48  51  56  57
82113,COCINA EL SABOR JAROCHO,1416 VILLAGE DR.,40504,605,ACTIVE,08-Mar-2023,2,92,  10  40  41  48  51  56  57
82113,COCINA EL SABOR JAROCHO,1416 VILLAGE DR.,40504,605,ACTIVE,25-Sep-2023,2,93,  15  45  48  56  57
82113,COCINA EL SABOR JAROCHO,1416 VILLAGE DR.,40504,605,ACTIVE,25-Sep-2023,1,86,   6  15  23  25  45  48  56  57
66548,COCKTAILS BAR & GRILL,3090 TODDS RD #150,40509,605,ACTIVE,22-Feb-2023,1,94,  15  48  50  56
66548,COCKTAILS BAR & GRILL,3090 TODDS RD #150,40509,605,ACTIVE,29-Aug-2023,1,96,  41  48  56
104701,COCKTAILS TOO,130 W TIVERTON WAY #195,40503,605,ACTIVE,28-Feb-2023,1,91,   5  24  25  48  56
104701,COCKTAILS TOO,130 W TIVERTON WAY #195,40503,605,ACTIVE,14-Mar-2023,2,100,
104701,COCKTAILS TOO,130 W TIVERTON WAY #195,40503,605,ACTIVE,14-Sep-2023,1,98,  36  50
85947,COFFEE HOUSE DBA MINTON'S CAFE,760 N. LIMESTONE,40508,605,ACTIVE,05-Jul-2023,1,85,   3   6  17  25  38  43  45  48  50  51  56
85947,COFFEE HOUSE DBA MINTON'S CAFE,760 N. LIMESTONE,40508,605,ACTIVE,18-Jul-2023,2,96,  48  50  56
85947,COFFEE HOUSE DBA MINTON'S CAFE,760 N. LIMESTONE,40508,605,ACTIVE,23-Nov-2023,1,94,  38  39  44  46  50  56
116964,COFFEE QUEENS,1765 ALEXANDRIA DR.,40504,605,ACTIVE,21-Feb-2023,1,99,  51
116964,COFFEE QUEENS,1765 ALEXANDRIA DR.,40504,605,ACTIVE,22-Feb-2023,2,100,
116964,COFFEE QUEENS,1765 ALEXANDRIA DR.,40504,605,ACTIVE,25-Aug-2023,1,98,  10  49
114550,IPALAPAS CATERING,1765 ALEXANDRIA DR.,40504,605,ACTIVE,09-Mar-2023,1,95,  48  50  54  56
32996,"COFFEE TIMES, INC",2571 REGENCY RD,40503,607,ACTIVE,12-Jan-2023,1,100,
32996,"COFFEE TIMES, INC",2571 REGENCY RD,40503,607,ACTIVE,12-Jan-2023,1,99,  56
32996,"COFFEE TIMES, INC",2571 REGENCY RD,40503,607,ACTIVE,07-Feb-2024,2,98,  43  56
32996,"COFFEE TIMES, INC",2571 REGENCY RD,40503,607,ACTIVE,25-Jul-2023,1,99,  38
32996,"COFFEE TIMES, INC",2571 REGENCY RD,40503,607,ACTIVE,26-Jan-2024,1,96,  18  56
32996,"COFFEE TIMES, INC",2571 REGENCY RD,40503,607,ACTIVE,26-Jan-2024,1,99,  56
99600,COLD STONE CREAMERY,3801 MALL RD SUITE 110,40515,607,ACTIVE,27-Jan-2023,1,95,   1   3  57
99600,COLD STONE CREAMERY,3801 MALL RD SUITE 110,40515,607,ACTIVE,27-Jan-2023,1,93,   1   3  40  41  57
99600,COLD STONE CREAMERY,3801 MALL RD SUITE 110,40515,607,ACTIVE,14-Feb-2023,2,98,   1 
99600,COLD STONE CREAMERY,3801 MALL RD SUITE 110,40515,607,ACTIVE,14-Feb-2023,2,100,
99600,COLD STONE CREAMERY,3801 MALL RD SUITE 110,40515,607,ACTIVE,22-Feb-2023,2,100,
99600,COLD STONE CREAMERY,3801 MALL RD SUITE 110,40515,607,ACTIVE,14-Aug-2023,1,100,
99600,COLD STONE CREAMERY,3801 MALL RD SUITE 110,40515,607,ACTIVE,13-Feb-2024,1,93,   1  40  41  48  51
99600,COLD STONE CREAMERY,3801 MALL RD SUITE 110,40515,607,ACTIVE,13-Feb-2024,1,99,  51
99600,COLD STONE CREAMERY,3801 MALL RD SUITE 110,40515,607,ACTIVE,14-Aug-2023,1,99,  46
73758,COLD STONE CREAMERY #1869,2337 SIR BARTON WAY,40509,605,ACTIVE,09-Jan-2024,2,95,  40  48  50  56
73758,COLD STONE CREAMERY #1869,2337 SIR BARTON WAY,40509,605,ACTIVE,05-Jul-2023,1,91,   2  40  41  48  49  50  51  56
73758,COLD STONE CREAMERY #1869,2337 SIR BARTON WAY,40509,605,ACTIVE,09-Jan-2024,1,93,   3  40  48  50  56
118483,"NORTH FORK FRESH MEX LLC, QDOBA SIR BARTON #2294",2337 SIR BARTON WAY,40509,605,ACTIVE,18-May-2023,1,96,   1  50  56
118483,"NORTH FORK FRESH MEX LLC, QDOBA SIR BARTON #2294",2337 SIR BARTON WAY,40509,605,ACTIVE,01-Jun-2023,2,89,   1   6  22  43  48  56
118483,"NORTH FORK FRESH MEX LLC, QDOBA SIR BARTON #2294",2337 SIR BARTON WAY,40509,605,ACTIVE,01-Jun-2023,12,,
118483,"NORTH FORK FRESH MEX LLC, QDOBA SIR BARTON #2294",2337 SIR BARTON WAY,40509,605,ACTIVE,13-Jul-2023,12,,
118483,"NORTH FORK FRESH MEX LLC, QDOBA SIR BARTON #2294",2337 SIR BARTON WAY,40509,605,ACTIVE,13-Jul-2023,1,84,   8  10  13  15  37  44  45  48  50  56  57
118483,"NORTH FORK FRESH MEX LLC, QDOBA SIR BARTON #2294",2337 SIR BARTON WAY,40509,605,ACTIVE,13-Nov-2023,1,95,  45  48  50  56
118483,"NORTH FORK FRESH MEX LLC, QDOBA SIR BARTON #2294",2337 SIR BARTON WAY,40509,605,ACTIVE,27-Jul-2023,2,95,  48  50  56  57
73821,QDOBA MEXICAN GRILL #2294,2337 SIR BARTON WAY,40509,605,INACTIVE,10-Jan-2023,3,95,  22  44  50
54656,COLES 735 MAIN,735 EAST MAIN ST,40502,605,ACTIVE,22-Feb-2023,1,99,  56
30915,COLUMBIA STEAK HOUSE,201 NORTH LIMESTONE,40507,605,ACTIVE,20-May-2023,1,82,   6  15  24  25  26  37  39  44  48  50  56  57
30915,COLUMBIA STEAK HOUSE,201 NORTH LIMESTONE,40507,605,ACTIVE,05-Jun-2023,2,93,  15  45  48  50  56
30915,COLUMBIA STEAK HOUSE,201 NORTH LIMESTONE,40507,605,ACTIVE,25-Sep-2023,1,86,   6  17  18  21  41  48  50  56
30915,COLUMBIA STEAK HOUSE,201 NORTH LIMESTONE,40507,605,ACTIVE,25-Sep-2023,2,94,  17  41  48  50  56
30915,COLUMBIA STEAK HOUSE,201 NORTH LIMESTONE,40507,605,ACTIVE,23-Jan-2024,1,94,  41  45  48  50  56
30956,COLUMBIA STEAKHOUSE GRILLE,2750 RICHMOND RD,40517,605,ACTIVE,28-Mar-2023,1,84,   1  10  17  21  39  44  45  46  48  50  56  57
30956,COLUMBIA STEAKHOUSE GRILLE,2750 RICHMOND RD,40517,605,ACTIVE,18-Apr-2023,2,94,  10  48  50  56  57
30956,COLUMBIA STEAKHOUSE GRILLE,2750 RICHMOND RD,40517,605,ACTIVE,30-Nov-2023,1,91,  15  37  41  44  48  50  56
30956,COLUMBIA STEAKHOUSE GRILLE,2750 RICHMOND RD,40517,605,ACTIVE,10-Jul-2023,12,,
30956,COLUMBIA STEAKHOUSE GRILLE,2750 RICHMOND RD,40517,605,ACTIVE,31-Jul-2023,1,95,  41  48  50  56
32044,COMEDY OFF BROADWAY,161 LEXINGTON GRN CIRCLE #C-4,40503,605,ACTIVE,24-Mar-2023,1,95,   1   2  49  56
32044,COMEDY OFF BROADWAY,161 LEXINGTON GRN CIRCLE #C-4,40503,605,ACTIVE,06-Apr-2023,2,98,  49  56
32044,COMEDY OFF BROADWAY,161 LEXINGTON GRN CIRCLE #C-4,40503,605,ACTIVE,06-Oct-2023,1,99,  50
115376,COMFORT INN,5531 ATHENS BOONESBORO RD.,40509,605,ACTIVE,30-Nov-2023,1,97,  48  56
96532,COMFORT INN & SUITES,2400 BUENA VISTA RD,40505,605,ACTIVE,02-Mar-2023,1,100,
96532,COMFORT INN & SUITES,2400 BUENA VISTA RD,40505,605,ACTIVE,18-Sep-2023,1,100,
116222,COMFORT SUITES (BLUE CITY LEX LLC)((FOOD SERVICE)),3060 FIELDSTONE WAY,40513,607,ACTIVE,31-May-2023,1,93,  10  18  40  41  49
116222,COMFORT SUITES (BLUE CITY LEX LLC)((FOOD SERVICE)),3060 FIELDSTONE WAY,40513,605,ACTIVE,31-May-2023,1,97,  34  48
116222,COMFORT SUITES (BLUE CITY LEX LLC)((FOOD SERVICE)),3060 FIELDSTONE WAY,40513,605,ACTIVE,31-May-2023,1,93,  10  18  40  41  49
116222,COMFORT SUITES (BLUE CITY LEX LLC)((FOOD SERVICE)),3060 FIELDSTONE WAY,40513,607,ACTIVE,31-May-2023,1,97,  34  48
116222,COMFORT SUITES (BLUE CITY LEX LLC)((FOOD SERVICE)),3060 FIELDSTONE WAY,40513,605,ACTIVE,25-Aug-2023,2,96,  10  49  50  54
116222,COMFORT SUITES (BLUE CITY LEX LLC)((FOOD SERVICE)),3060 FIELDSTONE WAY,40513,605,ACTIVE,11-Dec-2023,12,,
116222,COMFORT SUITES (BLUE CITY LEX LLC)((FOOD SERVICE)),3060 FIELDSTONE WAY,40513,605,ACTIVE,27-Nov-2023,1,86,   6  10  18  23  29  40  45  50
116222,COMFORT SUITES (BLUE CITY LEX LLC)((FOOD SERVICE)),3060 FIELDSTONE WAY,40513,607,ACTIVE,25-Aug-2023,2,96,  10  49  50  54
116222,COMFORT SUITES (BLUE CITY LEX LLC)((FOOD SERVICE)),3060 FIELDSTONE WAY,40513,607,ACTIVE,27-Nov-2023,1,86,   6  10  18  23  29  40  45  50
116222,COMFORT SUITES (BLUE CITY LEX LLC)((FOOD SERVICE)),3060 FIELDSTONE WAY,40513,605,ACTIVE,25-Aug-2023,2,100,
116222,COMFORT SUITES (BLUE CITY LEX LLC)((FOOD SERVICE)),3060 FIELDSTONE WAY,40513,607,ACTIVE,11-Dec-2023,12,,
116222,COMFORT SUITES (BLUE CITY LEX LLC)((FOOD SERVICE)),3060 FIELDSTONE WAY,40513,605,ACTIVE,27-Nov-2023,1,100,
116222,COMFORT SUITES (BLUE CITY LEX LLC)((FOOD SERVICE)),3060 FIELDSTONE WAY,40513,605,ACTIVE,11-Dec-2023,2,97,  34  40  45
116222,COMFORT SUITES (BLUE CITY LEX LLC)((FOOD SERVICE)),3060 FIELDSTONE WAY,40513,607,ACTIVE,27-Nov-2023,1,100,
116222,COMFORT SUITES (BLUE CITY LEX LLC)((FOOD SERVICE)),3060 FIELDSTONE WAY,40513,607,ACTIVE,11-Dec-2023,2,97,  34  40  45
116222,COMFORT SUITES (BLUE CITY LEX LLC)((FOOD SERVICE)),3060 FIELDSTONE WAY,40513,607,ACTIVE,25-Aug-2023,2,100,
113822,COMMON GROUNDS,3100 OLD TODDS RD. #100,40509,605,ACTIVE,11-Dec-2023,1,94,  38  40  41  50  56  57
80965,COMMON GROUNDS,4772 HARTLAND PARKWAY #128,40515-1546,605,ACTIVE,16-Mar-2023,1,98,  50  56
80965,COMMON GROUNDS,4772 HARTLAND PARKWAY #128,40515-1546,605,ACTIVE,13-Sep-2023,1,83,   1   3  10  17  18  40  41  44  48  50  56  57
80965,COMMON GROUNDS,4772 HARTLAND PARKWAY #128,40515-1546,605,ACTIVE,28-Sep-2023,2,94,  40  46  48  50  56
96334,COMMON GROUNDS,"2901 RICHMOND RD, STE 160",40509,605,ACTIVE,15-Feb-2023,1,87,  10  21  29  40  41  48  49  50  56
96334,COMMON GROUNDS,"2901 RICHMOND RD, STE 160",40509,605,ACTIVE,02-Mar-2023,2,92,  21  40  41  48  56
96334,COMMON GROUNDS,"2901 RICHMOND RD, STE 160",40509,605,ACTIVE,09-Mar-2023,2,96,  46  48  56
96334,COMMON GROUNDS,"2901 RICHMOND RD, STE 160",40509,605,INACTIVE,24-Aug-2023,1,95,  40  41  50  54  56
69336,COMMONWEALTH BAPTIST COLLEGE,3440 VERSAILLES ROAD,40510,605,ACTIVE,01-Feb-2023,1,98,  51  56
69336,COMMONWEALTH BAPTIST COLLEGE,3440 VERSAILLES ROAD,40510,605,ACTIVE,18-Sep-2023,1,98,  15
30925,COMMUNITY ACTION COUNCIL,913 GEORGETOWN RD,40508,605,ACTIVE,27-Feb-2023,2,99,  56
30925,COMMUNITY ACTION COUNCIL,913 GEORGETOWN RD,40508,605,ACTIVE,27-Feb-2023,1,97,  29  56
30925,COMMUNITY ACTION COUNCIL,913 GEORGETOWN RD,40508,605,ACTIVE,10-Aug-2023,1,100,
30925,COMMUNITY ACTION COUNCIL,913 GEORGETOWN RD,40508,605,ACTIVE,23-Jan-2024,1,97,  39  48
99455,"COMMUNITY MONTESSORI SCHOOL, INC.",725 STONE ROAD,40503,605,ACTIVE,20-Jan-2023,1,100,
99455,"COMMUNITY MONTESSORI SCHOOL, INC.",725 STONE ROAD,40503,605,ACTIVE,29-Aug-2023,1,100,
113249,"CONDADO TACOS 34, LLC",114 SUMMIT AT FRITZ FARM STE 110,40517,605,ACTIVE,24-Jan-2023,1,98,  41  56
113249,"CONDADO TACOS 34, LLC",114 SUMMIT AT FRITZ FARM STE 110,40517,605,ACTIVE,03-Aug-2023,1,98,  50  56
113249,"CONDADO TACOS 34, LLC",114 SUMMIT AT FRITZ FARM STE 110,40517,605,ACTIVE,31-Jan-2024,1,100,
64182,CONNIE GRIFFIN MARKET,540 WEST SECOND STREET,40508,610,ACTIVE,15-Feb-2023,1,100,
45419,CONSOLIDATED BAPTIST CHURCH,1625 RUSSELL CAVE RD.,40511,605,ACTIVE,06-Apr-2023,1,98,  49  50
45419,CONSOLIDATED BAPTIST CHURCH,1625 RUSSELL CAVE RD.,40511,605,ACTIVE,13-Dec-2023,2,95,  18  52
45419,CONSOLIDATED BAPTIST CHURCH,1625 RUSSELL CAVE RD.,40511,605,ACTIVE,21-Nov-2023,1,94,  18  37  52
45419,CONSOLIDATED BAPTIST CHURCH,1625 RUSSELL CAVE RD.,40511,605,ACTIVE,23-Jan-2024,2,99,  50
32300,COOKOUT,855 S BROADWAY,40504,605,ACTIVE,07-Mar-2023,1,86,   5   6  17  21  39  40  41  47  56
32300,COOKOUT,855 S BROADWAY,40504,605,ACTIVE,21-Mar-2023,2,96,  17  40  43  56
32300,COOKOUT,855 S BROADWAY,40504,605,ACTIVE,18-Oct-2023,1,92,   6  10  18  51  56
32300,COOKOUT,855 S BROADWAY,40504,605,ACTIVE,18-Oct-2023,2,97,  10  51  56
102696,CORELIFE EATERY,"4040 FINN WAY, STE 110",40517,605,ACTIVE,07-Feb-2023,1,95,  10  45  49  50  56
102696,CORELIFE EATERY,"4040 FINN WAY, STE 110",40517,605,ACTIVE,14-Aug-2023,2,97,  44  45  50
102696,CORELIFE EATERY,"4040 FINN WAY, STE 110",40517,605,ACTIVE,21-Nov-2023,1,88,  22  29  40  44  45  48  50  56
102696,CORELIFE EATERY,"4040 FINN WAY, STE 110",40517,605,ACTIVE,21-Nov-2023,2,93,  40  44  45  48  50  56
102696,CORELIFE EATERY,"4040 FINN WAY, STE 110",40517,605,ACTIVE,31-Jul-2023,1,80,  13  17  18  22  25  38  39  44  45  48  50  56  57
44228,CORPORATE BOX,4201 VERSAILLES RD,40510,605,ACTIVE,13-Apr-2023,1,94,  10  25  41  47
44228,CORPORATE BOX,4201 VERSAILLES RD,40510,605,ACTIVE,13-Apr-2023,2,98,  10  41
58718,ENTERTAINMENT CENTER,4201 VERSAILLES RD,40510,605,ACTIVE,20-Apr-2023,1,95,  13  48  50
58718,ENTERTAINMENT CENTER,4201 VERSAILLES RD,40510,605,ACTIVE,20-Apr-2023,2,97,  48  50
86708,EQUESTRIAN ROOM,4201 VERSAILLES RD,40510,605,ACTIVE,13-Apr-2023,1,93,  13  44  48  49  56
86708,EQUESTRIAN ROOM,4201 VERSAILLES RD,40510,605,ACTIVE,13-Apr-2023,2,95,  44  48  49  56
86709,KEENELAND 2ND FLOOR CLUB SERVICE BAR,4201 VERSAILLES RD,40510,605,ACTIVE,11-Oct-2023,1,97,  48  56
86710,KEENELAND 3RD FLOOR CLUB SERVICE BAR,4201 VERSAILLES RD,40510,605,ACTIVE,11-Oct-2023,1,97,  48  56
44228,KEENELAND CORPORATE BOX,4201 VERSAILLES RD,40510,605,ACTIVE,10-Oct-2023,1,92,   9  10  17  48  50  57
44228,KEENELAND CORPORATE BOX,4201 VERSAILLES RD,40510,605,ACTIVE,11-Oct-2023,2,94,  10  17  48  50  57
58718,KEENELAND ENTERTAINMENT CENTER,4201 VERSAILLES RD,40510,605,ACTIVE,10-Nov-2023,1,95,  45  50  56  58
86708,KEENELAND EQUESTRIAN ROOM,4201 VERSAILLES RD,40510,605,ACTIVE,10-Oct-2023,1,98,  34  56
86711,KEENELAND MAIN PANTRY,4201 VERSAILLES RD,40510,605,ACTIVE,10-Oct-2023,1,94,   6  45  48  56
86711,KEENELAND MAIN PANTRY,4201 VERSAILLES RD,40510,605,ACTIVE,11-Oct-2023,2,96,  45  48  56
74859,KEENELAND SALES PAVILION,4201 VERSAILLES RD,40510,605,ACTIVE,10-Nov-2023,1,96,  10  39  56  57
63594,KEENELAND STAND 112,4201 VERSAILLES RD,40510,605,ACTIVE,11-Oct-2023,1,98,  48
32463,KEENELAND STAND 120,4201 VERSAILLES RD,40510,605,ACTIVE,11-Oct-2023,1,98,  10  37
31539,KEENELAND STAND 211,4201 VERSAILLES RD,40510,605,ACTIVE,11-Oct-2023,1,100,
31526,KEENELAND STAND 213,4201 VERSAILLES RD,40510,605,ACTIVE,11-Oct-2023,1,99,  57
31540,KEENELAND STAND 214,4201 VERSAILLES RD,40510,605,ACTIVE,11-Oct-2023,1,96,  24  50  56
31540,KEENELAND STAND 214,4201 VERSAILLES RD,40510,605,ACTIVE,11-Oct-2023,2,98,  50  56
31541,KEENELAND STAND 312,4201 VERSAILLES RD,40510,605,ACTIVE,11-Oct-2023,1,100,
31542,KEENELAND STAND 314 & BLUEGRASS ROOM,4201 VERSAILLES RD,40510,605,ACTIVE,11-Oct-2023,1,96,  47  50  56
31542,KEENELAND STAND 314 & BLUEGRASS ROOM,4201 VERSAILLES RD,40510,605,ACTIVE,11-Oct-2023,2,98,  50  56
31543,KEENELAND TRACK KITCHEN,4201 VERSAILLES RD,40510,605,ACTIVE,10-Nov-2023,1,96,  48  50  56
86711,MAIN PANTRY,4201 VERSAILLES RD,40510,605,ACTIVE,13-Apr-2023,1,98,  25
86711,MAIN PANTRY,4201 VERSAILLES RD,40510,605,ACTIVE,13-Apr-2023,2,100,
74859,SALES PAVILION,4201 VERSAILLES RD,40510,605,ACTIVE,20-Apr-2023,1,98,  50  56
86709,SECOND FLOOR CLUB SERVICE BAR,4201 VERSAILLES RD,40510,605,ACTIVE,13-Apr-2023,1,99,  44
63594,STAND 112,4201 VERSAILLES RD,40510,605,ACTIVE,13-Apr-2023,1,100,
32463,STAND 120,4201 VERSAILLES RD,40510,605,ACTIVE,13-Apr-2023,1,99,  56
31539,STAND 211,4201 VERSAILLES RD,40510,605,ACTIVE,13-Apr-2023,1,100,
31526,STAND 213,4201 VERSAILLES RD,40510,605,ACTIVE,13-Apr-2023,1,97,  22
31526,STAND 213,4201 VERSAILLES RD,40510,605,ACTIVE,13-Apr-2023,2,100,
